,SPY,SPYt-1,SPYt-2,SPYt-3,^FCHI,^FTSE,^GDAXI,XOM,GE,MSFT,PG,JNJ,^DJI,^IXIC
20,-0.0030228241812437773,0.013949164189398289,-0.004908129572868347,0.01477090921252966,-0.011976084671914577,-0.009712683968245983,-0.020478731021285057,-0.0067761121317744255,-0.047493867576122284,-0.028252065181732178,-0.06602831929922104,-0.01017520297318697,-0.018347421661019325,-0.021057892590761185
21,0.013949164189398289,-0.004908129572868347,0.01477090921252966,0.028098726645112038,-0.014861439354717731,-0.01745431497693062,-0.01563676819205284,0.0027419847901910543,-0.0429539754986763,0.04180406406521797,-0.026965757831931114,0.0,-0.008045166730880737,0.012124646455049515
22,-0.004908129572868347,0.01477090921252966,0.028098726645112038,0.0013786583440378308,0.017705483362078667,0.021038582548499107,0.024040039628744125,0.018474765121936798,-0.021749529987573624,0.03688821941614151,0.016081036999821663,0.015309559181332588,0.01768498681485653,0.014528322033584118
23,0.01477090921252966,0.028098726645112038,0.0013786583440378308,-0.04689188674092293,0.02862352877855301,0.01527480874210596,0.026576530188322067,-0.005905807483941317,-0.00972153153270483,0.007002455648034811,-0.02612188272178173,-0.010640225373208523,-0.015179523266851902,-0.0008247318328358233
24,0.028098726645112038,0.0013786583440378308,-0.04689188674092293,0.0058784219436347485,-0.000880151754245162,7.092700980138034e-05,0.003932007122784853,0.026932492852211,-0.03709164634346962,0.02176891267299652,0.015117360278964043,0.002584690460935235,0.013284975662827492,0.020377686247229576
25,0.0013786583440378308,-0.04689188674092293,0.0058784219436347485,0.0007175016799010336,0.0182584747672081,0.014787588268518448,0.02930585667490959,0.012021118775010109,0.0227800402790308,0.03204403445124626,0.012672610580921173,0.006859919056296349,0.02661982737481594,0.028982700780034065
26,-0.04689188674092293,0.0058784219436347485,0.0007175016799010336,-0.010816087014973164,0.0038608787581324577,0.0036513819359242916,0.004766174592077732,-0.010762162506580353,0.12992139160633087,-0.011253316886723042,-0.019824817776679993,-0.0001709607313387096,-0.0011744836810976267,-9.417977707926184e-05
27,0.0058784219436347485,0.0007175016799010336,-0.010816087014973164,0.7470101118087769,-0.03708261623978615,-0.022182181477546692,-0.035170115530490875,-0.0429316982626915,-0.08413872867822647,-0.03347596898674965,-0.028548739850521088,-0.030723562464118004,-0.04728556424379349,-0.04289735481142998
28,0.0007175016799010336,-0.010816087014973164,0.7470101118087769,-0.7907261848449707,0.0023047570139169693,0.005019207019358873,0.005434026941657066,-0.020701361820101738,0.02716628834605217,0.021574102342128754,-0.005652518477290869,0.01052094716578722,0.00639985129237175,0.003777156351134181
29,-0.010816087014973164,0.7470101118087769,-0.7907261848449707,-0.0024013121146708727,-0.02115541696548462,-0.007609757129102945,-0.027420520782470703,0.00854478869587183,-0.022015947848558426,0.002599552972242236,0.002342815510928631,0.007818571291863918,-0.0008530677878297865,0.0072976453229784966
30,0.7470101118087769,-0.7907261848449707,-0.0024013121146708727,-0.010813677683472633,0.011244261637330055,-0.0030029756017029285,0.0013218722306191921,-0.008410797454416752,-0.020762033760547638,-0.008865798823535442,-0.0037120250053703785,-0.011838618665933609,-0.01043518166989088,-0.004778818227350712
31,-0.7907261848449707,-0.0024013121146708727,-0.010813677683472633,-0.009768779389560223,-0.011959737166762352,-0.013166357763111591,0.6033865809440613,0.2076921910047531,0.833652675151825,0.7665979862213135,0.4791392683982849,0.5252331495285034,0.5901468992233276,0.8330656290054321
32,-0.0024013121146708727,-0.010813677683472633,-0.009768779389560223,-0.03643457219004631,-0.02980632148683071,-0.024655688554048538,-0.6490005254745483,-0.2530826926231384,-0.8902971148490906,-0.8135700821876526,-0.49850738048553467,-0.5450426340103149,-0.6288208365440369,-0.8754676580429077
33,-0.010813677683472633,-0.009768779389560223,-0.03643457219004631,0.03720929101109505,-0.00040348563925363123,-0.006790334824472666,-0.0027643467765301466,0.009216737933456898,0.004614656325429678,0.001657065935432911,0.01662425883114338,-0.002683063503354788,0.0004010588163509965,-0.0018308223225176334
34,-0.009768779389560223,-0.03643457219004631,0.03720929101109505,-0.007904154248535633,-0.0005115983076393604,0.002890815259888768,0.0024346255231648684,0.0030534095130860806,-0.0475584976375103,-0.011657209135591984,0.0035265416372567415,0.001789517467841506,-0.011940253898501396,-0.017280980944633484
35,-0.03643457219004631,0.03720929101109505,-0.007904154248535633,-0.016394885256886482,-0.043416693806648254,-0.032705970108509064,-0.04874679073691368,-0.012971784919500351,-0.06998750567436218,0.005012683104723692,-0.017360789701342583,-0.014893140643835068,-0.01352268923074007,-0.0011025782441720366
36,0.03720929101109505,-0.007904154248535633,-0.016394885256886482,-0.02260209619998932,-0.008279770612716675,-0.009922876954078674,-0.019673319533467293,-0.02746916376054287,-0.05816221609711647,-0.04488131031394005,-0.027233200147747993,-0.018467813730239868,-0.03465571999549866,-0.03783482685685158
37,-0.007904154248535633,-0.016394885256886482,-0.02260209619998932,-0.04608864337205887,-0.007292270660400391,-0.008947405964136124,-0.010393081232905388,0.03947029635310173,0.02565673179924488,-0.002326809335500002,0.01763509400188923,0.01645294949412346,0.03265388309955597,0.038251057267189026
38,-0.016394885256886482,-0.02260209619998932,-0.04608864337205887,-0.007535405922681093,-0.004118507727980614,0.008505783975124359,-0.012797958217561245,-0.0005548943299800158,-0.007739134598523378,-0.01230616495013237,0.0030091977678239346,-0.010691371746361256,-0.010949435643851757,-0.011439536698162556
39,-0.02260209619998932,-0.04608864337205887,-0.007535405922681093,0.023414431139826775,0.017612487077713013,0.017155231907963753,0.024757251143455505,-0.015385057777166367,0.009939344599843025,-0.032357390969991684,-0.019213801249861717,-0.028573395684361458,-0.012289691716432571,-0.024112844839692116
40,-0.04608864337205887,-0.007535405922681093,0.023414431139826775,-0.04170536249876022,-0.015552978962659836,-0.02207767218351364,-0.025399643927812576,-0.04393922537565231,-0.06703250110149384,-0.016580063849687576,-0.01647147350013256,-0.04764663800597191,-0.01672903262078762,-0.009843718260526657
41,-0.007535405922681093,0.023414431139826775,-0.04170536249876022,0.001742631895467639,-0.04581473767757416,-0.05481598898768425,-0.03539511188864708,-0.04503437131643295,-0.113093800842762,-0.022543326020240784,-0.02735852636396885,-0.04249003902077675,-0.043350521475076675,-0.040728580206632614
42,0.023414431139826775,-0.04170536249876022,0.001742631895467639,-0.011822273954749107,-0.010479029268026352,-0.03186080604791641,-0.005229233764111996,-0.00850937981158495,-0.0808105617761612,0.005683690309524536,-0.0051336707547307014,-0.005860300734639168,-0.00552586792036891,-0.0013919022167101502
43,-0.04170536249876022,0.001742631895467639,-0.011822273954749107,0.057900361716747284,0.04632740467786789,0.03738902136683464,0.052829161286354065,0.02030211128294468,-0.04672374203801155,0.015000284649431705,0.014477564953267574,0.030186336487531662,0.02203015796840191,0.024474499747157097
44,0.001742631895467639,-0.011822273954749107,0.057900361716747284,0.006491289474070072,-0.04044167324900627,-0.03233368694782257,-0.051537591964006424,-0.05411791056394577,-0.0044945003464818,-0.054170574992895126,-0.04120958596467972,-0.029556790366768837,-0.04178696125745773,-0.04082232713699341
45,-0.011822273954749107,0.057900361716747284,0.006491289474070072,0.038616880774497986,-0.013785231858491898,0.00022659118985757232,-0.007900189608335495,0.028675192967057228,0.05832553282380104,0.0006544832140207291,0.006804982200264931,0.006273576524108648,0.004916246049106121,-0.004426546394824982
46,0.057900361716747284,0.006491289474070072,0.038616880774497986,0.0077841514721512794,-0.005999525543302298,0.0033083013258874416,0.006963508669286966,0.008398216217756271,0.04838540777564049,-0.008544125594198704,-0.034044887870550156,-0.02897532470524311,-0.01212859246879816,-0.019676784053444862
47,0.006491289474070072,0.038616880774497986,0.0077841514721512794,-0.0030272481963038445,0.05573142692446709,0.047628119587898254,0.05145605653524399,0.04274671524763107,0.17984434962272644,0.08414692431688309,0.02216087095439434,0.025006670504808426,0.056338727474212646,0.06827371567487717
48,0.038616880774497986,0.0077841514721512794,-0.0030272481963038445,0.03012433834373951,0.003941625356674194,-0.005776726640760899,0.006952972617000341,-0.02433292753994465,-0.04378577694296837,0.037515562027692795,-0.002216289984062314,0.002508352743461728,0.00056429672986269,0.009787900373339653
49,0.0077841514721512794,-0.0030272481963038445,0.03012433834373951,0.022137317806482315,0.007469582371413708,0.004941986873745918,0.010703534819185734,0.020765285938978195,0.1197441965341568,-0.005861679557710886,0.015630356967449188,0.02270476333796978,0.03399646282196045,0.038936369121074677
50,-0.0030272481963038445,0.03012433834373951,0.022137317806482315,-0.012463129125535488,0.0042149280197918415,0.011144179850816727,-0.0006624269881285727,0.0007443041540682316,0.005211103241890669,-0.021391289308667183,0.025235919281840324,0.032921530306339264,0.0074920631013810635,0.0037794129457324743
51,0.03012433834373951,0.022137317806482315,-0.012463129125535488,-0.02152392454445362,0.03130164369940758,0.028960928320884705,0.02274123765528202,-0.003428488504141569,0.004149399232119322,-0.02431723102927208,0.018360773101449013,0.0017757137538865209,-0.000970834749750793,-0.019383277744054794
52,0.022137317806482315,-0.012463129125535488,-0.02152392454445362,0.06936649978160858,-0.008771450258791447,-0.0017872918397188187,-0.014135677367448807,0.031165188178420067,0.034591421484947205,0.03922067582607269,0.0033403809648007154,-0.00019719160627573729,0.024463564157485962,0.04054107889533043
53,-0.012463129125535488,-0.02152392454445362,0.06936649978160858,-0.019899966195225716,-0.0025110153947025537,-0.013599662110209465,0.0021418030373752117,0.001157209975644946,0.03149861469864845,0.0035438849590718746,0.0008334023877978325,-0.001183733344078064,0.012213325127959251,0.01971401646733284
54,-0.02152392454445362,0.06936649978160858,-0.019899966195225716,0.010490629822015762,0.006013751961290836,0.0031225753482431173,0.01172684971243143,-0.012218249961733818,-0.018582390621304512,0.010557396337389946,-0.03625964745879173,-0.011914256028831005,-0.01152400765568018,-0.005203889217227697
55,0.06936649978160858,-0.019899966195225716,0.010490629822015762,0.02017582766711712,0.005082425195723772,0.006788761354982853,0.006232587620615959,-0.03333150967955589,-0.06000784784555435,-0.00467838766053319,-0.015669643878936768,0.03165489062666893,-0.016679758206009865,-0.017825830727815628
56,-0.019899966195225716,0.010490629822015762,0.02017582766711712,-0.01821320317685604,0.027712104842066765,0.028196893632411957,0.02610907144844532,0.06502069532871246,0.08919277787208557,0.07180259376764297,0.04608119651675224,0.029744861647486687,0.06611569970846176,0.06540577858686447
57,0.010490629822015762,0.02017582766711712,-0.01821320317685604,-0.035165730863809586,0.0016782497987151146,-0.010503243654966354,0.0026279697194695473,-0.01643960177898407,-0.001919322181493044,-0.022063719108700752,-0.01413374301046133,-0.010006677359342575,-0.015015961602330208,-0.025552378967404366
58,0.02017582766711712,-0.01821320317685604,-0.035165730863809586,0.009222407825291157,0.006609128322452307,-0.0028674546629190445,0.008544079959392548,0.011179899796843529,0.007655330467969179,-0.0027926182374358177,0.0208144411444664,0.003031541593372822,0.011660278774797916,0.008162946440279484
59,-0.01821320317685604,-0.035165730863809586,0.009222407825291157,0.01918112486600876,-0.0004770105006173253,0.00636384217068553,0.00850684754550457,0.01513567753136158,0.038340434432029724,0.05176863446831703,0.014459940604865551,0.0007564543629996479,0.02229844592511654,0.03726430609822273
60,-0.035165730863809586,0.009222407825291157,0.01918112486600876,0.028818361461162567,-0.017950164154171944,-0.006722885183990002,-0.013191904872655869,-0.01770460605621338,-0.011070266366004944,-0.03788335993885994,-0.0039042055141180754,-0.0013240993721410632,-0.018901538103818893,-0.026692140847444534
61,0.009222407825291157,0.01918112486600876,0.028818361461162567,0.009899331256747246,-0.04363315552473068,-0.0355045422911644,-0.05233115330338478,-0.019479786977171898,-0.08213203400373459,-0.03651066869497299,-0.026918670162558556,0.003401329508051276,-0.03323051333427429,-0.0284888818860054
62,0.01918112486600876,0.028818361461162567,0.009899331256747246,-0.007863722741603851,0.03184821084141731,0.04245666787028313,0.023664768785238266,-0.007752529811114073,0.01796451210975647,0.049661554396152496,-0.004026701208204031,-0.00776448380202055,0.011486468836665154,0.017681356519460678
63,0.028818361461162567,0.009899331256747246,-0.007863722741603851,-0.023601725697517395,0.011429310776293278,0.007485673762857914,0.011273376643657684,0.016457172110676765,0.005917292553931475,0.04990416020154953,0.023505723103880882,0.008330241777002811,0.01986723579466343,0.014940978959202766
64,0.009899331256747246,-0.007863722741603851,-0.023601725697517395,0.010719927959144115,0.052295420318841934,0.041933704167604446,0.05895058810710907,0.01462595071643591,0.05453288182616234,-0.0010361673776060343,0.024788767099380493,-0.0013206376461312175,0.027509285137057304,0.03235939145088196
65,-0.007863722741603851,-0.023601725697517395,0.010719927959144115,0.03897362947463989,-0.011198645457625389,-0.02337411791086197,0.000700466800481081,0.002701088320463896,0.018450774252414703,-0.028393154963850975,0.004240331239998341,-0.01560153253376484,0.004940089304000139,0.01193371880799532
66,-0.023601725697517395,0.010719927959144115,0.03897362947463989,-0.017160730436444283,-0.009846426546573639,-0.009023907594382763,-0.008055200800299644,-0.0055519999004900455,0.02259463258087635,0.0005332001601345837,0.00040284625720232725,0.0009583409409970045,-0.005219647195190191,-0.009391219355165958
67,0.010719927959144115,0.03897362947463989,-0.017160730436444283,0.010613306425511837,-0.009410112164914608,-0.01590138114988804,-0.0062982477247715,-0.019314607605338097,-0.04946060851216316,0.0,-0.019730158150196075,-0.016222823411226273,-0.02363382652401924,-0.02847128175199032
68,0.03897362947463989,-0.017160730436444283,0.010613306425511837,0.014556284062564373,0.006439649034291506,-0.0012728921137750149,0.008160935714840889,0.003631902625784278,-0.0009393334039486945,0.022662460803985596,-0.004323157947510481,0.0017507239244878292,0.006085793953388929,0.01843169704079628
69,-0.017160730436444283,0.010613306425511837,0.014556284062564373,0.006682903505861759,0.01802176609635353,0.014717345125973225,0.03010733425617218,0.01268026139587164,0.06283347308635712,0.02470526657998562,0.014745302498340607,-0.0007778450381010771,0.03093995340168476,0.03816442936658859
70,0.010613306425511837,0.014556284062564373,0.006682903505861759,-0.042819276452064514,0.008717220276594162,0.0013294914970174432,0.014564507640898228,-0.03112076222896576,0.015762144699692726,-0.016402216628193855,-0.040237750858068466,-0.0007783222245052457,-0.020396117120981216,-0.01636277325451374
71,0.014556284062564373,0.006682903505861759,-0.042819276452064514,0.019348809495568275,-0.0048379916697740555,-0.005177586805075407,-0.001585547812283039,0.006478379480540752,0.027422532439231873,-0.02724110148847103,0.03125254064798355,0.007756590377539396,0.013723309151828289,0.0006641327636316419
72,0.006682903505861759,-0.042819276452064514,0.019348809495568275,-0.006131993606686592,0.01741100661456585,0.02109437622129917,0.013029673136770725,-0.010770958848297596,0.03651854395866394,0.048208434134721756,0.03388111665844917,0.008271602913737297,0.011861507780849934,0.026472050696611404
73,-0.042819276452064514,0.019348809495568275,-0.006131993606686592,0.009769956581294537,0.01754654198884964,0.009771963581442833,0.01451187301427126,-0.009839203208684921,0.009732534177601337,-0.028749434277415276,0.024097412824630737,0.016152240335941315,0.0007258402765728533,0.0015731590101495385
74,0.019348809495568275,-0.006131993606686592,0.009769956581294537,0.014997818507254124,-0.040445275604724884,-0.02521257847547531,-0.041594382375478745,-0.022115392610430717,-0.08767188340425491,-0.03121115453541279,-0.018166283145546913,-0.010993186384439468,-0.03626502305269241,-0.03953848406672478
75,-0.006131993606686592,0.009769956581294537,0.014997818507254124,-0.009507468901574612,0.0015278107021003962,-0.0008522922871634364,0.0034113090950995684,0.01429472491145134,0.030370919033885002,0.019159607589244843,0.01253676600754261,-0.00019063382933381945,0.01616983488202095,0.02191925421357155
76,0.009769956581294537,0.014997818507254124,-0.009507468901574612,-0.003150353906676173,0.017102733254432678,0.010775594040751457,0.02040303312242031,-0.0225998405367136,0.00851074792444706,-0.010066281072795391,-0.026461318135261536,-0.02470211870968342,-0.010468007065355778,0.0013799677835777402
77,0.014997818507254124,-0.009507468901574612,-0.003150353906676173,0.021046169102191925,-0.005508906207978725,-0.0031059887260198593,-0.01230984553694725,0.014717345125973225,0.006756910588592291,0.007427103351801634,-0.005661089904606342,0.004289355129003525,0.008898247964680195,0.0036927147302776575
78,-0.009507468901574612,-0.003150353906676173,0.021046169102191925,0.0003432638186495751,0.03083951212465763,0.033719077706336975,0.02955101989209652,0.013002962805330753,0.019175278022885323,0.100008025765419,0.003844965947791934,-0.009382495656609535,0.014872977510094643,0.025150015950202942
79,-0.003150353906676173,0.021046169102191925,0.0003432638186495751,0.038815855979919434,-0.00013543092063628137,0.0026433072052896023,0.004216352943331003,-0.006631618831306696,-0.0016529504209756851,-0.024692649021744728,0.009248274378478527,-0.0011789592681452632,-0.0063709476962685585,-0.008821239694952965
80,0.021046169102191925,0.0003432638186495751,0.038815855979919434,-0.003416885621845722,-0.016709698364138603,-0.017087848857045174,-0.018631940707564354,0.014263464137911797,-0.0074719893746078014,-0.023308834061026573,-0.0056191906332969666,-0.00413748063147068,-0.0010035899467766285,-0.003340034279972315
81,0.0003432638186495751,0.038815855979919434,-0.003416885621845722,0.017186051234602928,0.0213757511228323,0.022496730089187622,0.020864175632596016,0.020071495324373245,0.01816728711128235,0.015928760170936584,0.014584245160222054,0.0074744331650435925,0.020834287628531456,0.022524703294038773
82,0.038815855979919434,-0.003416885621845722,0.017186051234602928,-0.01398921012878418,0.013672864064574242,0.01283032726496458,0.01369873434305191,-0.026202401146292686,0.03458324447274208,0.000493762141559273,-0.019628094509243965,0.025729231536388397,-0.002153627807274461,0.0031261404510587454
83,-0.003416885621845722,0.017186051234602928,-0.01398921012878418,0.02306455187499523,0.02442203462123871,0.3463866710662842,0.02750406600534916,0.022689497098326683,0.03495513275265694,-0.0034610850270837545,0.030869679525494576,0.026386717334389687,0.031171197071671486,0.0265811737626791
84,0.017186051234602928,-0.01398921012878418,0.02306455187499523,-0.018891090527176857,-0.00401365477591753,-0.32466253638267517,-0.010131909511983395,-0.008097082376480103,0.0,-0.020010633394122124,-0.02381540834903717,0.011098910123109818,-0.001911200350150466,-0.005367232486605644
85,-0.01398921012878418,0.02306455187499523,-0.018891090527176857,-0.0029635787941515446,0.017979968339204788,0.013648993335664272,0.005687483120709658,0.013653579168021679,0.042591363191604614,0.0,0.020869312807917595,-0.0027632112614810467,0.012011107057332993,0.002834947081282735
86,0.02306455187499523,-0.018891090527176857,-0.0029635787941515446,-0.025495391339063644,-0.009790387004613876,0.0005003153928555548,-0.015820959582924843,0.005090490449219942,0.020992474630475044,-0.02403603494167328,0.00978671945631504,0.012465775944292545,-0.012106269598007202,-0.0246664397418499
87,-0.018891090527176857,-0.0029635787941515446,-0.025495391339063644,0.008533678948879242,0.018607815727591515,0.014310471713542938,0.022598128765821457,0.026767583563923836,0.040019288659095764,0.00516259903088212,0.004469999112188816,0.0016383809270337224,0.01940668560564518,0.013174392282962799
88,-0.0029635787941515446,-0.025495391339063644,0.008533678948879242,-0.008195392787456512,-0.019484709948301315,-0.00597919849678874,-0.009608627296984196,-0.01589738391339779,-0.023677952587604523,-0.005162608344107866,-0.02354436181485653,-0.01595049537718296,-0.01834651082754135,-0.004472347442060709
89,-0.025495391339063644,0.008533678948879242,-0.008195392787456512,0.02801121398806572,-0.005422964692115784,-0.0022570909932255745,-0.0026335197035223246,0.02212950587272644,-0.036602478474378586,0.029076265171170235,0.011252748779952526,0.016314217820763588,0.005961731541901827,-0.008888530544936657
90,0.008533678948879242,-0.008195392787456512,0.02801121398806572,-0.0012064101174473763,-0.024500036612153053,-0.021492499858140945,-0.02640599198639393,-0.014937366358935833,-0.05793285742402077,-0.007063601166009903,0.000392598332837224,0.002723557874560356,-0.021992122754454613,-0.030610904097557068
91,-0.008195392787456512,0.02801121398806572,-0.0012064101174473763,-0.0067169442772865295,0.0010746901389211416,0.007177402265369892,0.002294528530910611,-0.0001432998396921903,0.010019483976066113,0.015574256889522076,-0.0031446735374629498,-0.002360027050599456,0.005588621832430363,0.014922422356903553
92,0.02801121398806572,-0.0012064101174473763,-0.0067169442772865295,-0.014467258006334305,0.0040345946326851845,-0.003329269587993622,-0.00020476292411331087,-0.009361376985907555,-0.013899938203394413,0.007944414392113686,-0.002562345936894417,0.0070632994174957275,-0.0075519210658967495,-0.005383831914514303
93,-0.0012064101174473763,-0.0067169442772865295,-0.014467258006334305,-0.0021321240346878767,0.023803649470210075,0.02237829938530922,0.023873141035437584,0.01991328038275242,0.04634333774447441,0.018618931993842125,0.0358600951731205,0.0114839943125844,0.028076007962226868,0.030607497319579124
94,-0.0067169442772865295,-0.014467258006334305,-0.0021321240346878767,0.6669619083404541,0.009070145897567272,0.008019037544727325,0.02194642648100853,0.00028355870745144784,0.016930803656578064,-0.007847081869840622,0.008154078386723995,-0.0028586676344275475,-0.003443141933530569,0.0012575822183862329
95,-0.014467258006334305,-0.0021321240346878767,0.6669619083404541,-0.6416720747947693,0.008637567982077599,-0.0031058690510690212,0.01586657576262951,-0.01298808865249157,0.005096420645713806,0.003440653206780553,0.020006295293569565,-0.00035787071101367474,-0.006250803824514151,-0.0038702182937413454
96,-0.0021321240346878767,0.6669619083404541,-0.6416720747947693,-0.018014490604400635,-0.026366518810391426,-0.02788952738046646,-0.027823826298117638,-0.017681611701846123,-0.03924969211220741,-0.02786249853670597,-0.018685199320316315,-0.007067202590405941,-0.01554522942751646,-0.019041800871491432
97,0.6669619083404541,-0.6416720747947693,-0.018014490604400635,0.013843708671629429,0.0032768147066235542,0.004546068608760834,0.0036825004499405622,0.00641311751678586,-0.010630344972014427,-0.003537885844707489,0.00018857131362892687,-0.004008807707577944,-0.001787590328603983,-0.0019130517030134797
98,-0.6416720747947693,-0.018014490604400635,0.013843708671629429,0.01755298487842083,0.002533918246626854,0.31813541054725647,-6.097741061239503e-05,0.28210896253585815,0.6691958904266357,0.7194451689720154,0.43326807022094727,0.5498270988464355,0.5371934175491333,0.7352617979049683
99,-0.018014490604400635,0.013843708671629429,0.01755298487842083,0.023919930681586266,0.010430112481117249,-0.3075621426105499,0.013560323975980282,-0.2679714858531952,-0.6473000645637512,-0.6900094151496887,-0.41922417283058167,-0.5409202575683594,-0.5137702226638794,-0.7013174295425415
100,0.013843708671629429,0.01755298487842083,0.023919930681586266,0.0008438840159215033,0.007546133827418089,0.001019553979858756,0.003038078313693404,-0.021867407485842705,-0.030328301712870598,-0.010378265753388405,-0.03789772093296051,-0.018999459221959114,-0.020684627816081047,-0.011116011068224907
